距中截面的轴向距离_cm / 当前物理半径_cm,0.0,0.3,0.6,0.9000000000000001,1.2
0.0,0.14999999999999997,0.1469254936322545,0.1371810649608273,0.11812578645807303,0.052608674047168805
2.5,0.14999999534018973,0.14692548919228865,0.1371810611599386,0.11812578368954728,0.05260867380714493
5.0,0.14999931378319842,0.14692484208513884,0.13718051345836643,0.11812539308598118,0.05260864089406185
7.5,0.14994034230898207,0.14686843815780667,0.13713170531264637,0.1180892844998931,0.05260546477887614
10.0,0.14817707922021103,0.1451767024536187,0.13565394175001824,0.11697855481773252,0.05250715122196552
12.0,0.12298245299602378,0.12095573755062797,0.11438878856576558,0.10090181973569304,0.051341203895301515
12.5,0.052293116017626456,0.05215392021980114,0.05173602953999562,0.05103073916202924,
